DATE,TMP,DEW,SLP,WND_HD,WND_SPD
2018-06-01T10:00:00,"-0063","-0085","10157","260","0041"
2018-06-01T11:00:00,"-0061","-0082","10157","280","0051"
2018-06-01T12:00:00,"-0059","-0083","10157","260","0051"
2018-06-01T13:00:00,"+9999","+9999","10154","270","0051"
2018-06-01T14:00:00,"-0058","-0076","10155","270","0046"
2018-06-01T15:00:00,"-0056","-0074","10148","260","0041"
2018-06-01T16:00:00,"-0053","-0071","10145","280","0036"
2018-06-01T17:00:00,"-0051","-0070","10144","280","0026"
2018-06-01T18:00:00,"-0048","-0072","10140","270","0026"
2018-06-01T19:00:00,"-0046","-0070","10138","290","0021"
2018-06-01T20:00:00,"-0048","-0075","10135","300","0026"
2018-06-01T21:00:00,"-0048","-0072","10132","300","0015"
2018-06-01T22:00:00,"-0050","-0066","10129","340","0021"
2018-06-01T23:00:00,"-0055","-0071","10126","330","0021"
2018-06-02T00:00:00,"-0053","-0068","10125","330","0015"
2018-06-02T01:00:00,"-0058","-0071","10124","340","0015"
2018-06-02T02:00:00,"-0062","-0072","10123","330","0015"
2018-06-02T03:00:00,"-0067","-0080","10121","340","0015"
2018-06-02T04:00:00,"-0065","-0080","10118","330","0010"
2018-06-02T05:00:00,"-0064","-0077","10119","300","0010"
2018-06-02T06:00:00,"-0063","-0075","10119","300","0015"
2018-06-02T07:00:00,"-0064","-0076","10119","290","0026"
2018-06-02T08:00:00,"-0063","-0078","10119","280","0026"
2018-06-02T09:00:00,"-0062","-0077","10121","310","0031"
2018-06-02T10:00:00,"-0062","-0078","10121","270","0036"
2018-06-02T11:00:00,"-0060","-0078","10124","280","0036"
2018-06-02T12:00:00,"-0059","-0078","10126","280","0036"
2018-06-02T13:00:00,"-0059","-0078","10128","270","0041"
2018-06-02T14:00:00,"-0056","-0075","10130","270","0046"
2018-06-02T15:00:00,"-0054","-0073","10132","260","0041"
2018-06-02T16:00:00,"-0051","-0069","10135","280","0036"
2018-06-02T17:00:00,"+9999","+9999","10139","280","0041"
2018-06-02T18:00:00,"-0048","-0069","10142","280","0036"
2018-06-02T19:00:00,"-0047","-0063","10145","290","0031"
2018-06-02T20:00:00,"-0048","-0067","10150","270","0036"
2018-06-02T21:00:00,"-0049","-0068","10155","270","0041"
2018-06-02T22:00:00,"-0048","-0064","10159","260","0036"
2018-06-02T23:00:00,"-0050","-0065","10164","270","0046"
2018-06-03T00:00:00,"-0049","-0062","10167","260","0046"
2018-06-03T01:00:00,"-0050","-0061","10171","270","0051"
2018-06-03T02:00:00,"-0049","-0060","10175","270","0062"
2018-06-03T03:00:00,"-0050","-0068","10178","270","0062"
2018-06-03T04:00:00,"-0049","-0064","10181","270","0062"
2018-06-03T05:00:00,"-0049","-0062","10185","270","0062"
2018-06-03T06:00:00,"-0055","-0066","10190","290","0077"
2018-06-03T07:00:00,"-0058","-0073","10195","260","0082"
2018-06-03T08:00:00,"-0060","-0078","10199","270","0082"
2018-06-03T09:00:00,"-0061","-0083","10203","260","0088"
2018-06-03T10:00:00,"-0060","-0088","10208","260","0098"
2018-06-03T11:00:00,"-0059","-0091","10214","260","0088"
2018-06-03T12:00:00,"-0058","-0088","10218","260","0077"
2018-06-03T13:00:00,"-0055","-0092","10221","260","0077"
2018-06-03T14:00:00,"-0057","-0095","10224","270","0077"
2018-06-03T15:00:00,"-0057","-0089","10226","260","0072"
2018-06-03T16:00:00,"-0055","-0093","10228","260","0077"
2018-06-03T17:00:00,"-0058","-0090","10230","260","0072"
2018-06-03T18:00:00,"-0061","-0091","10232","270","0077"
2018-06-03T19:00:00,"-0064","-0099","10234","270","0082"
2018-06-03T20:00:00,"-0064","-0097","10236","260","0082"
2018-06-03T21:00:00,"-0064","-0099","10239","270","0072"
2018-06-03T22:00:00,"-0063","-0096","10239","270","0072"
2018-06-03T23:00:00,"-0064","-0092","10240","270","0077"
2018-06-04T00:00:00,"-0063","-0090","10241","280","0088"
2018-06-04T01:00:00,"-0062","-0090","10243","270","0088"
2018-06-04T02:00:00,"-0057","-0099","10242","270","0067"
2018-06-04T03:00:00,"-0061","-0086","10245","270","0062"
2018-06-04T04:00:00,"-0059","-0089","10243","280","0088"
2018-06-04T05:00:00,"-0059","-0092","10243","270","0077"
2018-06-04T06:00:00,"-0062","-0089","10243","270","0062"
2018-06-04T07:00:00,"-0061","-0091","10245","250","0051"
2018-06-04T08:00:00,"-0056","-0085","10246","270","0051"
2018-06-04T09:00:00,"-0053","-0083","10248","260","0046"
2018-06-04T10:00:00,"-0047","-0079","10248","280","0051"
2018-06-04T11:00:00,"-0039","-0073","10250","270","0057"
2018-06-04T12:00:00,"-0033","-0062","10250","270","0062"
2018-06-04T13:00:00,"-0028","-0062","10251","270","0041"
2018-06-04T14:00:00,"-0024","-0064","10251","270","0051"
2018-06-04T15:00:00,"-0024","-0062","10249","290","0036"
2018-06-04T16:00:00,"-0023","-0063","10246","290","0031"
2018-06-04T17:00:00,"-0018","-0071","10245","310","0010"
2018-06-04T18:00:00,"-0023","-0063","10244","080","0026"
2018-06-04T19:00:00,"-0023","-0063","10242","090","0031"
2018-06-04T20:00:00,"-0024","-0059","10239","090","0041"
2018-06-04T21:00:00,"-0026","-0060","10235","090","0046"
2018-06-04T22:00:00,"-0029","-0063","10233","090","0051"
2018-06-04T23:00:00,"-0034","-0068","10229","090","0051"
2018-06-05T00:00:00,"-0034","-0072","10223","080","0051"
2018-06-05T01:00:00,"-0037","-0073","10221","090","0046"
2018-06-05T02:00:00,"-0038","-0072","10217","090","0036"
2018-06-05T03:00:00,"-0043","-0074","10213","090","0031"
2018-06-05T04:00:00,"-0046","-0075","10208","090","0026"
2018-06-05T05:00:00,"-0048","-0077","10204","110","0026"
2018-06-05T06:00:00,"-0042","-0073","10200","080","0031"
2018-06-05T07:00:00,"-0048","-0075","10195","090","0041"
2018-06-05T08:00:00,"-0051","-0080","10191","090","0031"
2018-06-05T09:00:00,"-0051","-0081","10188","090","0036"
2018-06-05T10:00:00,"-0050","-0080","10183","080","0046"
2018-06-05T11:00:00,"-0050","-0076","10177","080","0031"
2018-06-05T12:00:00,"-0048","-0075","10175","070","0057"
2018-06-05T13:00:00,"-0045","-0072","10172","070","0057"
2018-06-05T14:00:00,"-0040","-0067","10167","080","0057"
2018-06-05T15:00:00,"-0043","-0069","10164","080","0077"
2018-06-05T16:00:00,"-0042","-0069","10161","077,0067"
2018-06-05T17:00:00,"-0040","-0066","10158","070","0057"
2018-06-05T18:00:00,"-0039","-0066","10157","070","0057"
2018-06-05T19:00:00,"-0037","-0064","10154","070","0041"
2018-06-05T20:00:00,"-0037","-0063","10154","050","0031"
2018-06-05T21:00:00,"-0034","-0063","10155","030","0015"
2018-06-05T22:00:00,"-0042","-0066","10155","060","0036"
2018-06-05T23:00:00,"-0045","-0069","10157","060","0031"
2018-06-06T00:00:00,"-0049","-0070","10160","080","0031"
2018-06-06T01:00:00,"-0054","-0073","10161","070","0046"
2018-06-06T02:00:00,"-0058","-0077","10162","070","0062"
2018-06-06T03:00:00,"-0062","-0081","10166","080","0072"
2018-06-06T04:00:00,"-0066","-0085","10168","070","0072"
2018-06-06T05:00:00,"-0067","-0087","10170","080","0077"
2018-06-06T06:00:00,"-0067","-0089","10171","080","0072"
2018-06-06T07:00:00,"-0069","-0089","10174","070","0062"
2018-06-06T08:00:00,"-0067","-0089","10176","080","0057"
2018-06-06T09:00:00,"-0066","-0084","10176","080","0062"
2018-06-06T10:00:00,"-0059","-0075","10177","080","0051"
2018-06-06T11:00:00,"-0060","-0075","10178","070","0051"
2018-06-06T12:00:00,"-0059","-0072","10180","060","0046"
2018-06-06T13:00:00,"-0058","-0074","10180","070","0046"
2018-06-06T14:00:00,"-0055","-0073","10180","060","0041"
2018-06-06T15:00:00,"-0052","-0070","10180","060","0041"
2018-06-06T16:00:00,"-0052","-0071","10179","060","0036"
2018-06-06T17:00:00,"-0050","-0072","10180","060","0031"
2018-06-06T18:00:00,"-0048","-0070","10182","090","0031"
2018-06-06T19:00:00,"-0048","-0072","10183","050","0031"
2018-06-06T20:00:00,"-0047","-0069","10182","050","0015"
2018-06-06T21:00:00,"-0049","-0070","10182","050","0031"
2018-06-06T22:00:00,"-0049","-0070","10183","040","0026"
2018-06-06T23:00:00,"-0049","-0075","10184","110","0015"
2018-06-07T00:00:00,"-0050","-0077","10186","050","0015"
2018-06-07T01:00:00,"-0048","-0077","10186","150","0005"
2018-06-07T02:00:00,"-0049","-0076","10186","150","0010"
2018-06-07T03:00:00,"-0047","-0081","10184","350","0010"
2018-06-07T04:00:00,"-0049","-0076","10182","140","0010"
2018-06-07T05:00:00,"-0048","-0078","10180","200","0005"
2018-06-07T06:00:00,"-0044","-0078","10177","150","0005"
2018-06-07T07:00:00,"-0039","-0080","10176","320","0005"
2018-06-07T08:00:00,"+9999","+9999","10172","170","0005"
2018-06-07T09:00:00,"-0039","-0075","10169","230","0005"
2018-06-07T10:00:00,"-0036","-0072","10166","090","0005"
2018-06-07T11:00:00,"-0036","-0073","10161","130","0010"
2018-06-07T12:00:00,"-0042","-0073","10155","300","0021"
2018-06-07T13:00:00,"-0042","-0074","10148","290","0021"
2018-06-07T14:00:00,"-0040","-0071","10143","300","0021"
2018-06-07T15:00:00,"-0039","-0068","10138","270","0010"
2018-06-07T16:00:00,"-0047","-0062","10133","300","0031"
2018-06-07T17:00:00,"-0052","-0064","10128","290","0041"
2018-06-07T18:00:00,"-0050","-0069","10124","290","0036"
2018-06-07T19:00:00,"-0049","-0068","10122","250","0026"
2018-06-07T20:00:00,"-0045","-0074","10115","240","0031"
2018-06-07T21:00:00,"-0045","-0069","10109","260","0036"
2018-06-07T22:00:00,"-0044","-0068","10103","250","0041"
2018-06-07T23:00:00,"-0044","-0065","10102","260","0051"
2018-06-08T00:00:00,"-0048","-0072","10100","300","0046"
2018-06-08T01:00:00,"-0051","-0076","10101","310","0046"
2018-06-08T02:00:00,"-0052","-0074","10099","300","0051"
2018-06-08T03:00:00,"-0054","-0075","10096","280","0051"
2018-06-08T04:00:00,"-0055","-0074","10090","280","0062"
2018-06-08T05:00:00,"-0056","-0077","10088","280","0062"
2018-06-08T06:00:00,"-0057","-0076","10087","290","0067"
2018-06-08T07:00:00,"-0056","-0077","10088","290","0077"
2018-06-08T08:00:00,"-0056","-0075","10088","280","0088"
2018-06-08T09:00:00,"-0055","-0074","10088","280","0088"
2018-06-08T10:00:00,"-0055","-0076","10089","280","0093"
2018-06-08T11:00:00,"-0053","-0072","10087","280","0088"
